trade_id,order_id,event_time,instrument,side,quantity,price,account_id,client_id,venue
T-0001271,O-0001271,2026-08-25T09:48:00.350000Z,NOVA.L,SELL,5001,42.1374,A-882,CLIENT-LINKED,XLON
T-0001272,O-0001272,2026-08-25T09:48:01.200000Z,NOVA.L,BUY,5002,42.1362,A-104,CLIENT-LINKED,XLON
T-0001273,O-0001273,2026-08-25T09:48:02.050000Z,NOVA.L,SELL,5003,42.1508,A-882,CLIENT-LINKED,XLON
T-0001274,O-0001274,2026-08-25T09:48:02.900000Z,LIQD.P,BUY,4780,42.1428,A-214,CLIENT-14,XLON
T-0001275,O-0001275,2026-08-25T09:48:03.750000Z,NOVA.L,SELL,6543,42.1581,A-215,CLIENT-15,XLON
T-0001276,O-0001276,2026-08-25T09:48:04.600000Z,ALTO.N,BUY,4724,42.1548,A-216,CLIENT-16,XLON
T-0001277,O-0001277,2026-08-25T09:48:05.450000Z,QUAD.N,SELL,4015,42.146,A-217,CLIENT-17,XLON
T-0001278,O-0001278,2026-08-25T09:48:06.300000Z,MEGA.O,BUY,5152,42.1603,A-218,CLIENT-18,XLON
T-0001279,O-0001279,2026-08-25T09:48:07.150000Z,LIQD.P,SELL,4211,42.1616,A-219,CLIENT-19,XLON
T-0001280,O-0001280,2026-08-25T09:48:08Z,NOVA.L,BUY,5000,41.9927,A-104,CLIENT-LINKED,XLON
T-0001281,O-0001281,2026-08-25T09:48:08.850000Z,NOVA.L,SELL,5001,42.0113,A-882,CLIENT-LINKED,XLON
T-0001282,O-0001282,2026-08-25T09:48:09.700000Z,NOVA.L,BUY,5002,42.0136,A-104,CLIENT-LINKED,XLON
T-0001283,O-0001283,2026-08-25T09:48:10.550000Z,NOVA.L,SELL,5003,41.9992,A-882,CLIENT-LINKED,XLON
T-0001284,O-0001284,2026-08-25T09:48:11.400000Z,LIQD.P,BUY,6474,42.0167,A-224,CLIENT-24,XLON
T-0001285,O-0001285,2026-08-25T09:48:12.250000Z,NOVA.L,SELL,5748,42.0095,A-225,CLIENT-25,XLON
T-0001286,O-0001286,2026-08-25T09:48:13.100000Z,ALTO.N,BUY,4616,42.0171,A-226,CLIENT-26,XLON
T-0001287,O-0001287,2026-08-25T09:48:13.950000Z,QUAD.N,SELL,4976,42.0104,A-227,CLIENT-27,XLON
T-0001288,O-0001288,2026-08-25T09:48:14.800000Z,MEGA.O,BUY,6445,42.0072,A-228,CLIENT-28,XLON
T-0001289,O-0001289,2026-08-25T09:48:15.650000Z,LIQD.P,SELL,4166,42.021,A-229,CLIENT-29,XLON
T-0001290,O-0001290,2026-08-25T09:48:16.500000Z,NOVA.L,BUY,5000,42.0146,A-104,CLIENT-LINKED,XLON
T-0001291,O-0001291,2026-08-25T09:48:17.350000Z,NOVA.L,SELL,5001,42.0268,A-882,CLIENT-LINKED,XLON
T-0001292,O-0001292,2026-08-25T09:48:18.200000Z,NOVA.L,BUY,5002,42.031,A-104,CLIENT-LINKED,XLON
T-0001293,O-0001293,2026-08-25T09:48:19.050000Z,NOVA.L,SELL,5003,42.0167,A-882,CLIENT-LINKED,XLON
T-0001294,O-0001294,2026-08-25T09:48:19.900000Z,LIQD.P,BUY,4517,42.0264,A-234,CLIENT-34,XLON
T-0001295,O-0001295,2026-08-25T09:48:20.750000Z,NOVA.L,SELL,4520,42.0387,A-235,CLIENT-35,XLON
T-0001296,O-0001296,2026-08-25T09:48:21.600000Z,ALTO.N,BUY,3948,42.0419,A-236,CLIENT-36,XLON
T-0001297,O-0001297,2026-08-25T09:48:22.450000Z,QUAD.N,SELL,5426,42.0398,A-237,CLIENT-37,XLON
T-0001298,O-0001298,2026-08-25T09:48:23.300000Z,MEGA.O,BUY,4563,42.0447,A-238,CLIENT-38,XLON
T-0001299,O-0001299,2026-08-25T09:48:24.150000Z,LIQD.P,SELL,4985,42.0455,A-239,CLIENT-39,XLON
T-0001300,O-0001300,2026-08-25T09:48:25Z,NOVA.L,BUY,5000,42.0302,A-104,CLIENT-LINKED,XLON
T-0001301,O-0001301,2026-08-25T09:48:25.850000Z,NOVA.L,SELL,5001,42.0434,A-882,CLIENT-LINKED,XLON
T-0001302,O-0001302,2026-08-25T09:48:26.700000Z,NOVA.L,BUY,5002,42.0361,A-104,CLIENT-LINKED,XLON
T-0001303,O-0001303,2026-08-25T09:48:27.550000Z,NOVA.L,SELL,5003,42.0557,A-882,CLIENT-LINKED,XLON
T-0001304,O-0001304,2026-08-25T09:48:28.400000Z,LIQD.P,BUY,4965,42.0471,A-244,CLIENT-44,XLON
T-0001305,O-0001305,2026-08-25T09:48:29.250000Z,NOVA.L,SELL,6426,42.0509,A-245,CLIENT-45,XLON
T-0001306,O-0001306,2026-08-25T09:48:30.100000Z,ALTO.N,BUY,5823,42.0598,A-246,CLIENT-46,XLON
T-0001307,O-0001307,2026-08-25T09:48:30.950000Z,QUAD.N,SELL,4349,42.061,A-247,CLIENT-47,XLON
T-0001308,O-0001308,2026-08-25T09:48:31.800000Z,MEGA.O,BUY,5717,42.0515,A-248,CLIENT-48,XLON
T-0001309,O-0001309,2026-08-25T09:48:32.650000Z,LIQD.P,SELL,4261,42.0546,A-249,CLIENT-49,XLON
T-0001310,O-0001310,2026-08-25T09:48:33.500000Z,NOVA.L,BUY,5000,42.0646,A-104,CLIENT-LINKED,XLON
T-0001311,O-0001311,2026-08-25T09:48:34.350000Z,NOVA.L,SELL,5001,42.065,A-882,CLIENT-LINKED,XLON
T-0001312,O-0001312,2026-08-25T09:48:35.200000Z,NOVA.L,BUY,5002,42.0684,A-104,CLIENT-LINKED,XLON
T-0001313,O-0001313,2026-08-25T09:48:36.050000Z,NOVA.L,SELL,5003,42.0563,A-882,CLIENT-LINKED,XLON
T-0001314,O-0001314,2026-08-25T09:48:36.900000Z,LIQD.P,BUY,5180,42.0738,A-254,CLIENT-54,XLON
T-0001315,O-0001315,2026-08-25T09:48:37.750000Z,NOVA.L,SELL,6125,42.0735,A-255,CLIENT-55,XLON
T-0001316,O-0001316,2026-08-25T09:48:38.600000Z,ALTO.N,BUY,4591,42.0655,A-256,CLIENT-56,XLON
T-0001317,O-0001317,2026-08-25T09:48:39.450000Z,QUAD.N,SELL,6416,42.0819,A-257,CLIENT-57,XLON
T-0001318,O-0001318,2026-08-25T09:48:40.300000Z,MEGA.O,BUY,5551,42.0763,A-258,CLIENT-58,XLON
T-0001319,O-0001319,2026-08-25T09:48:41.150000Z,LIQD.P,SELL,4155,42.076,A-259,CLIENT-59,XLON
T-0001320,O-0001320,2026-08-25T09:48:42Z,NOVA.L,BUY,5000,42.0719,A-104,CLIENT-LINKED,XLON
T-0001321,O-0001321,2026-08-25T09:48:42.850000Z,NOVA.L,SELL,5001,42.0916,A-882,CLIENT-LINKED,XLON
T-0001322,O-0001322,2026-08-25T09:48:43.700000Z,NOVA.L,BUY,5002,42.0835,A-104,CLIENT-LINKED,XLON
T-0001323,O-0001323,2026-08-25T09:48:44.550000Z,NOVA.L,SELL,5003,42.0947,A-882,CLIENT-LINKED,XLON
T-0001324,O-0001324,2026-08-25T09:48:45.400000Z,LIQD.P,BUY,3827,42.0832,A-204,CLIENT-4,XLON
T-0001325,O-0001325,2026-08-25T09:48:46.250000Z,NOVA.L,SELL,4764,42.0889,A-205,CLIENT-5,XLON
T-0001326,O-0001326,2026-08-25T09:48:47.100000Z,ALTO.N,BUY,4893,42.1011,A-206,CLIENT-6,XLON
T-0001327,O-0001327,2026-08-25T09:48:47.950000Z,QUAD.N,SELL,5036,42.0956,A-207,CLIENT-7,XLON
T-0001328,O-0001328,2026-08-25T09:48:48.800000Z,MEGA.O,BUY,6146,42.0862,A-208,CLIENT-8,XLON
T-0001329,O-0001329,2026-08-25T09:48:49.650000Z,LIQD.P,SELL,6477,42.0952,A-209,CLIENT-9,XLON
T-0001330,O-0001330,2026-08-25T09:48:50.500000Z,NOVA.L,BUY,5000,42.0947,A-104,CLIENT-LINKED,XLON
T-0001331,O-0001331,2026-08-25T09:48:51.350000Z,NOVA.L,SELL,5001,42.1054,A-882,CLIENT-LINKED,XLON
T-0001332,O-0001332,2026-08-25T09:48:52.200000Z,NOVA.L,BUY,5002,42.1033,A-104,CLIENT-LINKED,XLON
T-0001333,O-0001333,2026-08-25T09:48:53.050000Z,NOVA.L,SELL,5003,42.0992,A-882,CLIENT-LINKED,XLON
T-0001334,O-0001334,2026-08-25T09:48:53.900000Z,LIQD.P,BUY,6610,42.1081,A-214,CLIENT-14,XLON
T-0001335,O-0001335,2026-08-25T09:48:54.750000Z,NOVA.L,SELL,6681,42.1154,A-215,CLIENT-15,XLON
T-0001336,O-0001336,2026-08-25T09:48:55.600000Z,ALTO.N,BUY,6627,42.1043,A-216,CLIENT-16,XLON
T-0001337,O-0001337,2026-08-25T09:48:56.450000Z,QUAD.N,SELL,5008,42.1114,A-217,CLIENT-17,XLON
T-0001338,O-0001338,2026-08-25T09:48:57.300000Z,MEGA.O,BUY,4704,42.1104,A-218,CLIENT-18,XLON
T-0001339,O-0001339,2026-08-25T09:48:58.150000Z,LIQD.P,SELL,4347,42.1176,A-219,CLIENT-19,XLON
T-0001340,O-0001340,2026-08-25T09:48:59Z,NOVA.L,BUY,5000,42.1191,A-104,CLIENT-LINKED,XLON
T-0001341,O-0001341,2026-08-25T09:48:59.850000Z,NOVA.L,SELL,5001,42.1318,A-882,CLIENT-LINKED,XLON
T-0001342,O-0001342,2026-08-25T09:49:00.700000Z,NOVA.L,BUY,5002,42.1215,A-104,CLIENT-LINKED,XLON
T-0001343,O-0001343,2026-08-25T09:49:01.550000Z,NOVA.L,SELL,5003,42.13,A-882,CLIENT-LINKED,XLON
T-0001344,O-0001344,2026-08-25T09:49:02.400000Z,LIQD.P,BUY,5728,42.1331,A-224,CLIENT-24,XLON
T-0001345,O-0001345,2026-08-25T09:49:03.250000Z,NOVA.L,SELL,6520,42.1365,A-225,CLIENT-25,XLON
T-0001346,O-0001346,2026-08-25T09:49:04.100000Z,ALTO.N,BUY,4813,42.1356,A-226,CLIENT-26,XLON
T-0001347,O-0001347,2026-08-25T09:49:04.950000Z,QUAD.N,SELL,6240,42.1415,A-227,CLIENT-27,XLON
T-0001348,O-0001348,2026-08-25T09:49:05.800000Z,MEGA.O,BUY,4135,42.1365,A-228,CLIENT-28,XLON
T-0001349,O-0001349,2026-08-25T09:49:06.650000Z,LIQD.P,SELL,5963,42.1421,A-229,CLIENT-29,XLON
T-0001350,O-0001350,2026-08-25T09:49:07.500000Z,NOVA.L,BUY,5000,42.1316,A-104,CLIENT-LINKED,XLON
T-0001351,O-0001351,2026-08-25T09:49:08.350000Z,NOVA.L,SELL,5001,42.1433,A-882,CLIENT-LINKED,XLON
T-0001352,O-0001352,2026-08-25T09:49:09.200000Z,NOVA.L,BUY,5002,42.1352,A-104,CLIENT-LINKED,XLON
T-0001353,O-0001353,2026-08-25T09:49:10.050000Z,NOVA.L,SELL,5003,42.147,A-882,CLIENT-LINKED,XLON
T-0001354,O-0001354,2026-08-25T09:49:10.900000Z,LIQD.P,BUY,5870,42.142,A-234,CLIENT-34,XLON
T-0001355,O-0001355,2026-08-25T09:49:11.750000Z,NOVA.L,SELL,5998,42.143,A-235,CLIENT-35,XLON
T-0001356,O-0001356,2026-08-25T09:49:12.600000Z,ALTO.N,BUY,5143,42.1591,A-236,CLIENT-36,XLON
T-0001357,O-0001357,2026-08-25T09:49:13.450000Z,QUAD.N,SELL,5609,42.1463,A-237,CLIENT-37,XLON
T-0001358,O-0001358,2026-08-25T09:49:14.300000Z,MEGA.O,BUY,4641,42.1603,A-238,CLIENT-38,XLON
T-0001359,O-0001359,2026-08-25T09:49:15.150000Z,LIQD.P,SELL,5802,42.1498,A-239,CLIENT-39,XLON
T-0001360,O-0001360,2026-08-25T09:49:16Z,NOVA.L,BUY,5000,42.0002,A-104,CLIENT-LINKED,XLON
T-0001361,O-0001361,2026-08-25T09:49:16.850000Z,NOVA.L,SELL,5001,42.0082,A-882,CLIENT-LINKED,XLON
T-0001362,O-0001362,2026-08-25T09:49:17.700000Z,NOVA.L,BUY,5002,42.0031,A-104,CLIENT-LINKED,XLON
T-0001363,O-0001363,2026-08-25T09:49:18.550000Z,NOVA.L,SELL,5003,42.0063,A-882,CLIENT-LINKED,XLON
T-0001364,O-0001364,2026-08-25T09:49:19.400000Z,LIQD.P,BUY,5671,42.0093,A-244,CLIENT-44,XLON
T-0001365,O-0001365,2026-08-25T09:49:20.250000Z,NOVA.L,SELL,6088,42.0092,A-245,CLIENT-45,XLON
T-0001366,O-0001366,2026-08-25T09:49:21.100000Z,ALTO.N,BUY,5062,42.0165,A-246,CLIENT-46,XLON
T-0001367,O-0001367,2026-08-25T09:49:21.950000Z,QUAD.N,SELL,5421,42.0091,A-247,CLIENT-47,XLON
T-0001368,O-0001368,2026-08-25T09:49:22.800000Z,MEGA.O,BUY,3812,42.0209,A-248,CLIENT-48,XLON
T-0001369,O-0001369,2026-08-25T09:49:23.650000Z,LIQD.P,SELL,6168,42.0095,A-249,CLIENT-49,XLON
T-0001370,O-0001370,2026-08-25T09:49:24.500000Z,NOVA.L,BUY,5000,42.0185,A-104,CLIENT-LINKED,XLON
T-0001371,O-0001371,2026-08-25T09:49:25.350000Z,NOVA.L,SELL,5001,42.026,A-882,CLIENT-LINKED,XLON
T-0001372,O-0001372,2026-08-25T09:49:26.200000Z,NOVA.L,BUY,5002,42.0248,A-104,CLIENT-LINKED,XLON
T-0001373,O-0001373,2026-08-25T09:49:27.050000Z,NOVA.L,SELL,5003,42.0172,A-882,CLIENT-LINKED,XLON
T-0001374,O-0001374,2026-08-25T09:49:27.900000Z,LIQD.P,BUY,4082,42.0377,A-254,CLIENT-54,XLON
T-0001375,O-0001375,2026-08-25T09:49:28.750000Z,NOVA.L,SELL,5733,42.0206,A-255,CLIENT-55,XLON
T-0001376,O-0001376,2026-08-25T09:49:29.600000Z,ALTO.N,BUY,5474,42.0256,A-256,CLIENT-56,XLON
T-0001377,O-0001377,2026-08-25T09:49:30.450000Z,QUAD.N,SELL,4354,42.0393,A-257,CLIENT-57,XLON
T-0001378,O-0001378,2026-08-25T09:49:31.300000Z,MEGA.O,BUY,6787,42.0389,A-258,CLIENT-58,XLON
T-0001379,O-0001379,2026-08-25T09:49:32.150000Z,LIQD.P,SELL,5521,42.0355,A-259,CLIENT-59,XLON
T-0001380,O-0001380,2026-08-25T09:49:33Z,NOVA.L,BUY,5000,42.0478,A-104,CLIENT-LINKED,XLON
T-0001381,O-0001381,2026-08-25T09:49:33.850000Z,NOVA.L,SELL,5001,42.041,A-882,CLIENT-LINKED,XLON
T-0001382,O-0001382,2026-08-25T09:49:34.700000Z,NOVA.L,BUY,5002,42.0523,A-104,CLIENT-LINKED,XLON
T-0001383,O-0001383,2026-08-25T09:49:35.550000Z,NOVA.L,SELL,5003,42.0435,A-882,CLIENT-LINKED,XLON
T-0001384,O-0001384,2026-08-25T09:49:36.400000Z,LIQD.P,BUY,4128,42.0517,A-204,CLIENT-4,XLON
T-0001385,O-0001385,2026-08-25T09:49:37.250000Z,NOVA.L,SELL,6510,42.0575,A-205,CLIENT-5,XLON
T-0001386,O-0001386,2026-08-25T09:49:38.100000Z,ALTO.N,BUY,4344,42.0551,A-206,CLIENT-6,XLON
T-0001387,O-0001387,2026-08-25T09:49:38.950000Z,QUAD.N,SELL,5224,42.0464,A-207,CLIENT-7,XLON
T-0001388,O-0001388,2026-08-25T09:49:39.800000Z,MEGA.O,BUY,6000,42.0539,A-208,CLIENT-8,XLON
T-0001389,O-0001389,2026-08-25T09:49:40.650000Z,LIQD.P,SELL,4321,42.0626,A-209,CLIENT-9,XLON
T-0001390,O-0001390,2026-08-25T09:49:41.500000Z,NOVA.L,BUY,5000,42.0545,A-104,CLIENT-LINKED,XLON
T-0001391,O-0001391,2026-08-25T09:49:42.350000Z,NOVA.L,SELL,5001,42.0521,A-882,CLIENT-LINKED,XLON
T-0001392,O-0001392,2026-08-25T09:49:43.200000Z,NOVA.L,BUY,5002,42.0545,A-104,CLIENT-LINKED,XLON
T-0001393,O-0001393,2026-08-25T09:49:44.050000Z,NOVA.L,SELL,5003,42.062,A-882,CLIENT-LINKED,XLON
T-0001394,O-0001394,2026-08-25T09:49:44.900000Z,LIQD.P,BUY,6558,42.0724,A-214,CLIENT-14,XLON
T-0001395,O-0001395,2026-08-25T09:49:45.750000Z,NOVA.L,SELL,5537,42.0706,A-215,CLIENT-15,XLON
T-0001396,O-0001396,2026-08-25T09:49:46.600000Z,ALTO.N,BUY,4740,42.067,A-216,CLIENT-16,XLON
T-0001397,O-0001397,2026-08-25T09:49:47.450000Z,QUAD.N,SELL,5217,42.0671,A-217,CLIENT-17,XLON
T-0001398,O-0001398,2026-08-25T09:49:48.300000Z,MEGA.O,BUY,4572,42.0847,A-218,CLIENT-18,XLON
T-0001399,O-0001399,2026-08-25T09:49:49.150000Z,LIQD.P,SELL,6769,42.0833,A-219,CLIENT-19,XLON
T-0001400,O-0001400,2026-08-25T09:49:50Z,NOVA.L,BUY,5000,42.0706,A-104,CLIENT-LINKED,XLON
T-0001401,O-0001401,2026-08-25T09:49:50.850000Z,NOVA.L,SELL,5001,42.0852,A-882,CLIENT-LINKED,XLON
T-0001402,O-0001402,2026-08-25T09:49:51.700000Z,NOVA.L,BUY,5002,42.0863,A-104,CLIENT-LINKED,XLON
T-0001403,O-0001403,2026-08-25T09:49:52.550000Z,NOVA.L,SELL,5003,42.0947,A-882,CLIENT-LINKED,XLON
T-0001404,O-0001404,2026-08-25T09:49:53.400000Z,LIQD.P,BUY,3864,42.0828,A-224,CLIENT-24,XLON
T-0001405,O-0001405,2026-08-25T09:49:54.250000Z,NOVA.L,SELL,4075,42.082,A-225,CLIENT-25,XLON
T-0001406,O-0001406,2026-08-25T09:49:55.100000Z,ALTO.N,BUY,3937,42.0909,A-226,CLIENT-26,XLON
T-0001407,O-0001407,2026-08-25T09:49:55.950000Z,QUAD.N,SELL,6552,42.0981,A-227,CLIENT-27,XLON
T-0001408,O-0001408,2026-08-25T09:49:56.800000Z,MEGA.O,BUY,3999,42.0909,A-228,CLIENT-28,XLON
T-0001409,O-0001409,2026-08-25T09:49:57.650000Z,LIQD.P,SELL,3981,42.096,A-229,CLIENT-29,XLON
T-0001410,O-0001410,2026-08-25T09:49:58.500000Z,NOVA.L,BUY,5000,42.0947,A-104,CLIENT-LINKED,XLON
T-0001411,O-0001411,2026-08-25T09:49:59.350000Z,NOVA.L,SELL,5001,42.0963,A-882,CLIENT-LINKED,XLON
T-0001412,O-0001412,2026-08-25T09:50:00.200000Z,NOVA.L,BUY,5002,42.1113,A-104,CLIENT-LINKED,XLON
T-0001413,O-0001413,2026-08-25T09:50:01.050000Z,NOVA.L,SELL,5003,42.0971,A-882,CLIENT-LINKED,XLON
T-0001414,O-0001414,2026-08-25T09:50:01.900000Z,LIQD.P,BUY,5863,42.1179,A-234,CLIENT-34,XLON
T-0001415,O-0001415,2026-08-25T09:50:02.750000Z,NOVA.L,SELL,4759,42.1163,A-235,CLIENT-35,XLON
T-0001416,O-0001416,2026-08-25T09:50:03.600000Z,ALTO.N,BUY,6796,42.1135,A-236,CLIENT-36,XLON
T-0001417,O-0001417,2026-08-25T09:50:04.450000Z,QUAD.N,SELL,6165,42.116,A-237,CLIENT-37,XLON
T-0001418,O-0001418,2026-08-25T09:50:05.300000Z,MEGA.O,BUY,6554,42.1224,A-238,CLIENT-38,XLON
T-0001419,O-0001419,2026-08-25T09:50:06.150000Z,LIQD.P,SELL,4770,42.114,A-239,CLIENT-39,XLON
T-0001420,O-0001420,2026-08-25T09:50:07Z,NOVA.L,BUY,5000,42.1129,A-104,CLIENT-LINKED,XLON
T-0001421,O-0001421,2026-08-25T09:50:07.850000Z,NOVA.L,SELL,5001,42.1252,A-882,CLIENT-LINKED,XLON
T-0001422,O-0001422,2026-08-25T09:50:08.700000Z,NOVA.L,BUY,5002,42.1184,A-104,CLIENT-LINKED,XLON
T-0001423,O-0001423,2026-08-25T09:50:09.550000Z,NOVA.L,SELL,5003,42.122,A-882,CLIENT-LINKED,XLON
T-0001424,O-0001424,2026-08-25T09:50:10.400000Z,LIQD.P,BUY,4049,42.1291,A-244,CLIENT-44,XLON
T-0001425,O-0001425,2026-08-25T09:50:11.250000Z,NOVA.L,SELL,6223,42.1376,A-245,CLIENT-45,XLON
T-0001426,O-0001426,2026-08-25T09:50:12.100000Z,ALTO.N,BUY,4517,42.1345,A-246,CLIENT-46,XLON
T-0001427,O-0001427,2026-08-25T09:50:12.950000Z,QUAD.N,SELL,5549,42.1351,A-247,CLIENT-47,XLON
T-0001428,O-0001428,2026-08-25T09:50:13.800000Z,MEGA.O,BUY,3992,42.1454,A-248,CLIENT-48,XLON
T-0001429,O-0001429,2026-08-25T09:50:14.650000Z,LIQD.P,SELL,6435,42.1414,A-249,CLIENT-49,XLON
T-0001430,O-0001430,2026-08-25T09:50:15.500000Z,NOVA.L,BUY,5000,42.1457,A-104,CLIENT-LINKED,XLON
T-0001431,O-0001431,2026-08-25T09:50:16.350000Z,NOVA.L,SELL,5001,42.1384,A-882,CLIENT-LINKED,XLON
T-0001432,O-0001432,2026-08-25T09:50:17.200000Z,NOVA.L,BUY,5002,42.1423,A-104,CLIENT-LINKED,XLON
T-0001433,O-0001433,2026-08-25T09:50:18.050000Z,NOVA.L,SELL,5003,42.139,A-882,CLIENT-LINKED,XLON
T-0001434,O-0001434,2026-08-25T09:50:18.900000Z,LIQD.P,BUY,5341,42.1417,A-254,CLIENT-54,XLON
T-0001435,O-0001435,2026-08-25T09:50:19.750000Z,NOVA.L,SELL,6003,42.1495,A-255,CLIENT-55,XLON
T-0001436,O-0001436,2026-08-25T09:50:20.600000Z,ALTO.N,BUY,4723,42.148,A-256,CLIENT-56,XLON
T-0001437,O-0001437,2026-08-25T09:50:21.450000Z,QUAD.N,SELL,6698,42.1469,A-257,CLIENT-57,XLON
T-0001438,O-0001438,2026-08-25T09:50:22.300000Z,MEGA.O,BUY,5696,42.1643,A-258,CLIENT-58,XLON
T-0001439,O-0001439,2026-08-25T09:50:23.150000Z,LIQD.P,SELL,6103,42.1563,A-259,CLIENT-59,XLON
T-0001440,O-0001440,2026-08-25T09:50:24Z,NOVA.L,BUY,5000,41.9983,A-104,CLIENT-LINKED,XLON
T-0001441,O-0001441,2026-08-25T09:50:24.850000Z,NOVA.L,SELL,5001,42.0026,A-882,CLIENT-LINKED,XLON
T-0001442,O-0001442,2026-08-25T09:50:25.700000Z,NOVA.L,BUY,5002,42.0018,A-104,CLIENT-LINKED,XLON
T-0001443,O-0001443,2026-08-25T09:50:26.550000Z,NOVA.L,SELL,5003,42.0011,A-882,CLIENT-LINKED,XLON
T-0001444,O-0001444,2026-08-25T09:50:27.400000Z,LIQD.P,BUY,5152,42.0109,A-204,CLIENT-4,XLON
T-0001445,O-0001445,2026-08-25T09:50:28.250000Z,NOVA.L,SELL,5642,42.0169,A-205,CLIENT-5,XLON
T-0001446,O-0001446,2026-08-25T09:50:29.100000Z,ALTO.N,BUY,4178,42.0127,A-206,CLIENT-6,XLON
T-0001447,O-0001447,2026-08-25T09:50:29.950000Z,QUAD.N,SELL,4580,42.005,A-207,CLIENT-7,XLON
T-0001448,O-0001448,2026-08-25T09:50:30.800000Z,MEGA.O,BUY,5344,42.0195,A-208,CLIENT-8,XLON
T-0001449,O-0001449,2026-08-25T09:50:31.650000Z,LIQD.P,SELL,6269,42.0088,A-209,CLIENT-9,XLON
T-0001450,O-0001450,2026-08-25T09:50:32.500000Z,NOVA.L,BUY,5000,42.0115,A-104,CLIENT-LINKED,XLON
T-0001451,O-0001451,2026-08-25T09:50:33.350000Z,NOVA.L,SELL,5001,42.0281,A-882,CLIENT-LINKED,XLON
T-0001452,O-0001452,2026-08-25T09:50:34.200000Z,NOVA.L,BUY,5002,42.0258,A-104,CLIENT-LINKED,XLON
T-0001453,O-0001453,2026-08-25T09:50:35.050000Z,NOVA.L,SELL,5003,42.0294,A-882,CLIENT-LINKED,XLON
T-0001454,O-0001454,2026-08-25T09:50:35.900000Z,LIQD.P,BUY,4688,42.0276,A-214,CLIENT-14,XLON
T-0001455,O-0001455,2026-08-25T09:50:36.750000Z,NOVA.L,SELL,5163,42.0261,A-215,CLIENT-15,XLON
T-0001456,O-0001456,2026-08-25T09:50:37.600000Z,ALTO.N,BUY,3862,42.0262,A-216,CLIENT-16,XLON
T-0001457,O-0001457,2026-08-25T09:50:38.450000Z,QUAD.N,SELL,4578,42.0432,A-217,CLIENT-17,XLON
T-0001458,O-0001458,2026-08-25T09:50:39.300000Z,MEGA.O,BUY,4280,42.0409,A-218,CLIENT-18,XLON
T-0001459,O-0001459,2026-08-25T09:50:40.150000Z,LIQD.P,SELL,5761,42.0463,A-219,CLIENT-19,XLON
T-0001460,O-0001460,2026-08-25T09:50:41Z,NOVA.L,BUY,5000,42.0439,A-104,CLIENT-LINKED,XLON
T-0001461,O-0001461,2026-08-25T09:50:41.850000Z,NOVA.L,SELL,5001,42.0461,A-882,CLIENT-LINKED,XLON
T-0001462,O-0001462,2026-08-25T09:50:42.700000Z,NOVA.L,BUY,5002,42.0419,A-104,CLIENT-LINKED,XLON
T-0001463,O-0001463,2026-08-25T09:50:43.550000Z,NOVA.L,SELL,5003,42.0408,A-882,CLIENT-LINKED,XLON
T-0001464,O-0001464,2026-08-25T09:50:44.400000Z,LIQD.P,BUY,5117,42.0535,A-224,CLIENT-24,XLON
T-0001465,O-0001465,2026-08-25T09:50:45.250000Z,NOVA.L,SELL,5359,42.0493,A-225,CLIENT-25,XLON
T-0001466,O-0001466,2026-08-25T09:50:46.100000Z,ALTO.N,BUY,6457,42.0492,A-226,CLIENT-26,XLON
T-0001467,O-0001467,2026-08-25T09:50:46.950000Z,QUAD.N,SELL,4871,42.0512,A-227,CLIENT-27,XLON
T-0001468,O-0001468,2026-08-25T09:50:47.800000Z,MEGA.O,BUY,5836,42.0553,A-228,CLIENT-28,XLON
T-0001469,O-0001469,2026-08-25T09:50:48.650000Z,LIQD.P,SELL,6759,42.0574,A-229,CLIENT-29,XLON
T-0001470,O-0001470,2026-08-25T09:50:49.500000Z,NOVA.L,BUY,5000,42.0668,A-104,CLIENT-LINKED,XLON
T-0001471,O-0001471,2026-08-25T09:50:50.350000Z,NOVA.L,SELL,5001,42.0703,A-882,CLIENT-LINKED,XLON
T-0001472,O-0001472,2026-08-25T09:50:51.200000Z,NOVA.L,BUY,5002,42.0614,A-104,CLIENT-LINKED,XLON
T-0001473,O-0001473,2026-08-25T09:50:52.050000Z,NOVA.L,SELL,5003,42.0643,A-882,CLIENT-LINKED,XLON
T-0001474,O-0001474,2026-08-25T09:50:52.900000Z,LIQD.P,BUY,6104,42.0753,A-234,CLIENT-34,XLON
T-0001475,O-0001475,2026-08-25T09:50:53.750000Z,NOVA.L,SELL,4397,42.0603,A-235,CLIENT-35,XLON
T-0001476,O-0001476,2026-08-25T09:50:54.600000Z,ALTO.N,BUY,6066,42.0807,A-236,CLIENT-36,XLON
T-0001477,O-0001477,2026-08-25T09:50:55.450000Z,QUAD.N,SELL,6172,42.0784,A-237,CLIENT-37,XLON
T-0001478,O-0001478,2026-08-25T09:50:56.300000Z,MEGA.O,BUY,5009,42.069,A-238,CLIENT-38,XLON
T-0001479,O-0001479,2026-08-25T09:50:57.150000Z,LIQD.P,SELL,5151,42.0726,A-239,CLIENT-39,XLON
T-0001480,O-0001480,2026-08-25T09:50:58Z,NOVA.L,BUY,5000,42.0814,A-104,CLIENT-LINKED,XLON
T-0001481,O-0001481,2026-08-25T09:50:58.850000Z,NOVA.L,SELL,5001,42.0769,A-882,CLIENT-LINKED,XLON
